Site,Year,Plant.ID,Block,Treatment,obs,time,elapsed,date,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
S2,2010,1,4,D,236,1531852655,20274.4,20180717 13:37:34,1531852648,0.00751874,13.04401896,399.9676471,354.1381935,35.95988021,40.61349196,0.600040982,3.442988661,0.547419873,0.346479846,193.7346314,26.30207635,25.89697059,3.353741657,55.7591949,1.995814055,3.579345179,1.357927603,-331.5764552,204.9063407,12.7732311,79.83774801,-0.042116071,0.04727898,3.516894988,0,0,1,0,53701.84835,0,0,0,0,#DIV/0!,-1,RECT-1259-20180717-13_39_07,273.4160769,319.953,0.145449247,0.5,1009.184824,13.04401896,73.39258657,1,0.013916201,-1,-,0,319.953,0.145449247,#DIV/0!,0.145449247,#DIV/0!,-,-,-,-,-,-,-,-,1200.002353,1009.184824,0.840985704,0.191971408,2,0.5,0: Broadleaf,1531852648,399.9676471,416.0053529,19.65507059,12.29034118,200.1691765,101.442,0.099942859,27.00088235,25.89697059,999.9,10012.12059,0,0.00152894,1200.002353,0.967003294,0.032996512,0,269.4025294,4.99999,4766.140588,11997.65882,45.31941176,47.562,46.44811765,46.81570588,47.5,1155.574118,39.42823529,0,2.699999809,273.4160769,52.31253235,38439.36095,7129.605,15,1531847728,12:15:28,9,2.37,0.012,410,14,0.25,0.02,-15.94054146,-0.821301742,0.137820424,0,276.1309394,-19.85260712,1.904004853,0,7.38343,-0.169600557,0.021001802,0,0,2,0/2,100,100,2.37,0.012,2,184.512,478.932,20.9969,29.4181,29.9997,29.3325,29.254,15.3509,48.9408,0,21.0146,415.971,12.1884,100.364,100.445
S2,2010,1,4,D,237,1531852659,20278.4,20180717 13:37:38,1531852650,0.007525008,13.02521888,399.9697059,352.4497045,35.78825512,40.6135051,0.576148667,3.440841287,0.527425045,0.33367423,193.7357633,26.32988781,26.15738235,3.405810432,55.65651911,1.995605525,3.585573725,1.410204907,-331.8528482,161.9634422,10.11727467,33.96363206,-0.042082596,0.0472414,3.514688869,0,0,1,0,53655.60946,0,0,0,0,#DIV/0!,-1,RECT-1260-20180717-13_39_11,276.2117692,316.642,0.127684359,0.5,1009.190312,13.02521888,64.42890898,1,0.013897497,-1,-,0,316.642,0.127684359,#DIV/0!,0.127684359,#DIV/0!,-,-,-,-,-,-,-,-,1200.008824,1009.190312,0.840985743,0.191971486,2,0.5,0: Broadleaf,1531852650,399.9697059,415.9921176,19.65311176,12.28178235,200.1570588,101.4414706,0.099982441,27.03048824,26.15738235,999.9,10004.21471,0,0.00152894,1200.008824,0.967002412,0.032997524,0,268.5315294,4.99999,4767.474706,11997.72353,45.37829412,47.562,46.44441176,46.82682353,47.51094118,1155.578824,39.43,0,3.099999905,276.2117692,52.00377659,43522.30124,9481.255769,15,1531847728,12:15:28,9,2.37,0.012,410,14,0.25,0.02,-15.95528293,-0.085555401,0.129543932,1,276.1309394,-19.85260712,1.904004853,0,7.376456341,-0.027857979,0.013387611,1,2,2,02-Feb,100,100,2.37,0.012,2,184.702,478.645,21.0035,29.4206,29.9999,29.335,29.2571,15.3554,49.2522,0,21.0045,415.954,12.1888,100.364,100.446
S2,2010,1,4,W,124,1532193581,12026.6,20180721 12:19:40,1532193573,0.009299301,11.48827262,399.9585484,367.5356553,37.43453168,40.73689378,0.827191712,3.444573529,0.730653133,0.464389541,193.7338959,25.84326124,25.68961935,3.312780795,57.49582042,2.050592351,3.566506811,1.262188444,-410.0991765,232.1477815,14.44528713,30.22778797,-0.042140784,0.047306722,3.518523222,0,0,1,0,53747.59811,0,0,0,0,#DIV/0!,-1,RECT-2416-20180721-12_21_15,329.3150385,360.952,0.087648667,0.5,1009.183142,11.48827262,44.22677842,1,0.012374635,-1,-,0,360.952,0.087648667,#DIV/0!,0.087648667,#DIV/0!,-,-,-,-,-,-,-,-,1200.000645,1009.183142,0.840985499,0.191970999,2,0.5,0: Broadleaf,1532193573,399.9585484,415.1524839,20.13290323,11.02901613,200.1799677,101.6528065,0.199982903,26.93971613,25.68961935,999.9,9997.220323,0,0.00152894,1200.000645,0.967012,0.0329881,0,330.0717419,4.99999,5501.514516,11997.69355,45.34451613,47.516,46.375,46.937,47.562,1155.580645,39.42,0,117.3,329.3150385,-106.7924443,-1491.95316,5491.985769,15,1532193354,12:15:54,3,2.377,0.034,414,16,0.21,0.04,-15.17302439,0.014124042,0.169393375,1,9.084870732,0.425798049,0.042772117,0,1,2,02-Jan,100,100,2.377,0.034,2,183.622,483.339,21.2332,29.1685,29.9999,29.0911,29.0158,15.3818,51.6216,0,21.245,415.045,10.791,100.438,100.524,,,,
S2,2010,1,4,W,125,1532193584,12029.6,20180721 12:19:43,1532193573,0.009303045,11.48394571,399.9614194,367.5182412,37.43275021,40.73717772,0.826443964,3.444272895,0.73006163,0.464008016,193.7350829,25.84301821,25.69472903,3.313784902,57.47884531,2.050068533,3.566648776,1.263716369,-410.2642984,231.3045046,14.39448791,29.16977707,-0.042136096,0.047301459,3.518214361,0,0,1,0,53741.74044,0,0,0,0,#DIV/0!,-1,RECT-2417-20180721-12_21_18,326.4798077,356.793,0.084960165,0.5,1009.189132,11.48394571,42.87043782,1,0.012370274,-1,-,0,356.793,0.084960165,#DIV/0!,0.084960165,#DIV/0!,-,-,-,-,-,-,-,-,1200.007742,1009.189132,0.840985518,0.191971036,2,0.5,0: Broadleaf,1532193573,399.9614194,415.1522903,20.12776452,11.02032258,200.1834516,101.6527742,0.199993968,26.94039355,25.69472903,999.9,9996.11129,0,0.00152894,1200.007742,0.967011516,0.032988584,0,329.0128387,4.99999,5486.766452,11997.76129,45.34451613,47.516,46.375,46.937,47.562,1155.586774,39.42096774,0,2.700000048,326.4798077,-46.04488797,40454.25524,8022.465,15,1532193354,12:15:54,3,2.377,0.034,414,16,0.21,0.04,-15.13665854,0.583329617,0.191844108,0,9.106194878,0.37458439,0.03737215,0,0,2,0/2,100,100,2.377,0.034,2,184.005,483.14,21.2589,29.1677,29.9999,29.0892,29.0157,15.3781,51.6216,0,21.2932,414.964,10.7564,100.44,100.524,,,,
S2,2010,1,4,W,126,1532193587,12032.6,20180721 12:19:46,1532193574,0.009307731,11.48902881,399.9619355,367.3511095,37.41570482,40.73720571,0.822106774,3.443709438,0.726657434,0.46180984,193.7352555,25.84642839,25.72522903,3.319784012,57.44853021,2.049543904,3.567617652,1.270240107,-410.4709151,226.4623341,14.09793561,23.82461008,-0.04212731,0.047291596,3.517635485,0,0,1,0,53730.16132,0,0,0,0,#DIV/0!,-1,RECT-2418-20180721-12_21_21,324.9078077,350.494,0.073000372,0.5,1009.189955,11.48902881,36.83562095,1,0.0123753,-1,-,0,350.494,0.073000372,#DIV/0!,0.073000372,#DIV/0!,-,-,-,-,-,-,-,-,1200.00871,1009.189955,0.840985525,0.19197105,2,0.5,0: Broadleaf,1532193574,399.9619355,415.1595806,20.12262581,11.01065806,200.1858387,101.6527097,0.199997032,26.94501613,25.72522903,999.9,9994.033226,0,0.00152894,1200.00871,0.967011194,0.032988897,0,327.8217097,4.99999,5470.421613,11997.76774,45.35054839,47.516,46.375,46.93903226,47.562,1155.587419,39.42129032,0,2.5,324.9078077,-19.25458784,59889.25528,10542.39269,15,1532193354,12:15:54,3,2.377,0.034,414,16,0.21,0.04,-15.15412683,0.812638328,0.191987221,0,9.124795854,0.350303624,0.035001668,0,0,2,0/2,100,100,2.377,0.034,2,184.051,483.008,21.2915,29.1661,29.9998,29.0888,29.0138,15.3768,52.2441,0,21.0132,415.139,10.6465,100.439,100.526,,,,
S2,2010,1,3,D,64,1531150831,5635.5,20180709 10:40:30,1531150823,0.009447617,13.20255929,399.5456725,361.0778374,36.73926853,40.65332799,0.772434258,3.44843563,0.687637989,0.436614099,193.7367134,25.85883561,25.13509032,3.205376892,51.50608549,1.842099619,3.57646985,1.363277273,-416.6399222,344.3295286,21.34752311,142.7738429,-0.042201029,0.047374352,3.522491042,1,0,1,0,53934,0,0,0,0,0,-1,RECT-1709-20180709-10_41_59,297.6372692,348.847,0.146797108,0.5,1009.193168,13.20255929,74.07331927,0,0.014073182,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1200.011935,1009.193168,0.840985942,0.191971884,2,0.5,0: Broadleaf,1531150823,399.5456774,416.5075806,18.10437097,8.836217419,200.1817097,101.6489355,0.099952774,26.9872,25.13509032,999.9,10011.89355,0,0.00152894,1200.011935,0.966997452,0.033002558,0,297.695,4.99999,4375.86129,11997.74194,45.6993871,47.75,46.798,46.875,47.77,1155.573871,39.43806452,0,231.3,297.6372692,-5.387521375,-60.12854692,4375.325385,15,1531149114,10:11:54,3,-0.268,-0.031,413,10,0.17,0.01,-16.92126829,-0.860115679,0.111292768,0,260.8812941,-0.265527114,0.17813074,1,9.270892927,-0.059319721,0.005964761,1,1,2,02-Jan,100,100,-0.268,-0.031,2,184.351,479.559,21.8693,29.2846,30,29.2698,29.2149,15.2098,71.3475,0,21.8732,416.813,8.8459,100.271,100.307
S2,2010,1,3,D,65,1531150871,5676,20180709 10:41:11,1531150863,0.009489755,13.77864696,399.7742852,359.3531056,36.5641596,40.6770125,0.759586934,3.44472065,0.677349416,0.429987784,193.7350442,25.86313044,25.29557742,3.23614336,51.57614468,1.846215378,3.579591669,1.389927982,-418.4981976,316.9129586,19.68623185,111.836037,-0.042143079,0.047309298,3.518674369,1,0,1,0,53941,0,0,0,0,0,-1,RECT-1710-20180709-10_42_39,294.0219615,347.913,0.15489803,0.5,1009.183268,13.77864696,78.16025026,0,0.014644166,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1200,1009.183268,0.840986056,0.191972113,2,0.5,0: Broadleaf,1531150863,399.7742903,417.330871,18.14463226,8.835457097,200.1802903,101.65,0.099947423,27.00205484,25.29557742,999.9,9998.040645,0,0.00152894,1200,0.966993226,0.033006681,0,294.0419032,4.99999,4329.477419,11997.6129,45.78,47.75,46.804,46.87093548,47.812,1155.557742,39.44225806,0,40.10000014,294.0219615,-2.378153852,-35.70871797,4329.056923,15,1531149114,10:11:54,3,-0.268,-0.031,413,10,0.17,0.01,-17.5764122,0.610346341,0.076468674,0,260.8812941,-0.265527114,0.17813074,1,9.33020878,-0.460836167,0.045915709,0,0,2,0/2,100,100,-0.268,-0.031,2,184.31,479.726,21.6891,29.2786,29.9996,29.2618,29.2074,15.2291,71.3475,0,21.7474,417.375,8.82969,100.27,100.309
S2,2010,1,3,D,66,1531150876,5680.5,20180709 10:41:15,1531150865,0.009474597,13.76180832,399.7929949,358.8213535,36.51002991,40.67888953,0.747107879,3.446936098,0.667444314,0.423600092,193.7348716,25.87379833,25.38274839,3.252962517,51.51584094,1.844770632,3.58097742,1.408191885,-417.8297436,302.1423793,18.76544448,96.81295189,-0.042177634,0.047348089,3.520950455,1,0,1,0,53799,0,0,0,0,0,-1,RECT-1711-20180709-10_42_44,297.6638462,345.205,0.137718613,0.5,1009.182445,13.76180832,69.49160337,0,0.014627492,-1,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,1199.999032,1009.182445,0.840986049,0.191972098,2,0.5,0: Broadleaf,1531150865,399.793,417.328129,18.13044516,8.835342903,200.1660323,101.6499032,0.099977461,27.00864516,25.38274839,999.9,10006.24806,0,0.00152894,1199.999032,0.96699329,0.03300661,0,293.7530968,4.99999,4326.204516,11997.60323,45.79212903,47.75,46.81,46.87093548,47.81403226,1155.557097,39.44193548,0,3.700000048,297.6638462,42.73711443,30952.55124,6847.638462,15,1531149114,10:11:54,3,-0.268,-0.031,413,10,0.17,0.01,-17.56436098,0.480290592,0.074256142,1,260.8812941,-0.265527114,0.17813074,1,9.30186439,-0.372885575,0.037119426,0,1,2,02-Jan,100,100,-0.268,-0.031,2,184.844,479.33,21.7378,29.2764,29.9996,29.2616,29.2074,15.2358,71.3475,0,21.7516,417.469,8.82989,100.271,100.311
S2,2010,1,3,W,118,1531412849,10764.9,20180712 11:27:29,1531412841,0.00821294,10.86569848,400.0456129,364.9575472,36.94831646,40.50063361,0.700283087,3.43124973,0.629501727,0.399200144,193.7361933,26.10178093,25.42100968,3.260368906,55.27755767,1.973660852,3.570455959,1.286708054,-362.1906359,284.4230182,17.74462208,133.7131976,-0.041933189,0.047073678,3.50483513,0,0,1,0,53479.20829,0,0,0,0,#DIV/0!,-1,RECT-2570-20180712-11_28_59,309.35,347.596,0.110030035,0.5,1009.192403,10.86569848,55.52073766,1,0.011757618,-1,-,0,347.596,0.110030035,#DIV/0!,0.110030035,#DIV/0!,-,-,-,-,-,-,-,-,1200.01129,1009.192403,0.840985757,0.191971514,2,0.5,0: Broadleaf,1531412841,400.0456129,414.1850645,19.49486452,11.44874839,200.166871,101.1400645,0.099974884,26.95855161,25.42100968,999.9,9998.404194,0,0.00152894,1200.01129,0.967001452,0.032998648,0,309.7273871,4.99999,5745.136452,11997.75161,46.288,48.44919355,47.437,47.413,48.32622581,1155.580645,39.43064516,0,180.3,309.35,-43.84252986,-685.0133319,5736.645385,15,1531412193,11:16:33,8,-0.133,-0.013,414,12,0.07,0.01,-14.15851951,0.753855052,0.121931315,0,8.051035366,-0.095095192,0.009491832,1,1,2,02-Jan,100,100,-0.133,-0.013,2,184.231,466.647,21.676,29.4277,29.9997,29.3623,29.2875,15.209,60.6743,0,21.7027,414.171,11.4446,100.252,100.313,,,,
S2,2010,1,3,W,119,1531412853,10768.4,20180712 11:27:32,1531412842,0.008210281,10.87136903,400.044871,364.7175672,36.9239969,40.5005322,0.695278996,3.431797257,0.625461664,0.396600498,193.7390459,26.10696771,25.46001935,3.267935327,55.25536999,1.973383936,3.571388512,1.294551391,-362.0733861,278.073448,17.34949051,127.0885983,-0.041941713,0.047083247,3.505397614,0,0,1,0,53488.84051,0,0,0,0,#DIV/0!,-1,RECT-2571-20180712-11_29_03,310.0263846,344.205,0.099297266,0.5,1009.207074,10.87136903,50.10575156,1,0.011763066,-1,-,0,344.205,0.099297266,#DIV/0!,0.099297266,#DIV/0!,-,-,-,-,-,-,-,-,1200.02871,1009.207074,0.840985775,0.19197155,2,0.5,0: Broadleaf,1531412842,400.044871,414.1895806,19.49214194,11.44823226,200.1575161,101.14,0.099973652,26.96299677,25.46001935,999.9,10000.4429,0,0.00152894,1200.02871,0.967001,0.032999081,0,308.806871,4.99999,5726.796774,11997.92258,46.29,48.44919355,47.437,47.413,48.32216129,1155.596774,39.43193548,0,2.700000048,310.0263846,9.428655277,39367.42962,8199.841923,15,1531412193,11:16:33,8,-0.133,-0.013,414,12,0.07,0.01,-14.15934878,0.140954007,0.123002174,1,8.043825366,-0.104990174,0.010535415,0,1,2,02-Jan,100,100,-0.133,-0.013,2,184.506,466.873,21.694,29.4254,29.9999,29.3619,29.2875,15.2075,60.6743,0,21.7027,414.243,11.4493,100.252,100.312,,,,
S2,2010,1,3,W,120,1531412856,10771.9,20180712 11:27:36,1531412843,0.008210485,10.86770588,400.0461613,364.1754866,36.86909197,40.5006357,0.683467668,3.431018163,0.615865362,0.390430932,193.7410386,26.11902966,25.56286452,3.287957032,55.2141891,1.973335586,3.573964625,1.314621446,-362.0823733,261.2571309,16.31339134,109.2291875,-0.041929585,0.047069632,3.504597237,0,0,1,0,53471.81479,0,0,0,0,#DIV/0!,-1,RECT-2572-20180712-11_29_06,310.5632308,340.8,0.088722914,0.5,1009.21739,10.86770588,44.77035407,1,0.011759316,-1,-,0,340.8,0.088722914,#DIV/0!,0.088722914,#DIV/0!,-,-,-,-,-,-,-,-,1200.040968,1009.21739,0.840985781,0.191971562,2,0.5,0: Broadleaf,1531412843,400.0461613,414.1869677,19.49167742,11.44775484,200.1622581,101.1399032,0.1000026,26.97527097,25.56286452,999.9,9997.560645,0,0.00152894,1200.040968,0.967000935,0.032999119,0,307.7132903,4.99999,5707.134194,11998.04516,46.30816129,48.44919355,47.437,47.413,48.32419355,1155.608387,39.43258065,0,2.700000048,310.5632308,23.39769173,52889.91639,10643.71846,15,1531412193,11:16:33,8,-0.133,-0.013,414,12,0.07,0.01,-14.15901951,0.275368641,0.124913904,1,8.039604878,-0.092865993,0.010271732,1,2,2,02-Feb,100,100,-0.133,-0.013,2,184.768,466.832,21.6773,29.4239,30.0007,29.3598,29.2862,15.2077,60.6743,0,21.1547,414.151,11.4602,100.254,100.311,,,,
S2,2010,1,4,D,160,1531759959,14702.1,20180716 11:52:39,1531759951,0.002731442,8.998068319,399.9452581,302.1983676,30.54152975,40.42027127,0.166755375,3.422061188,0.162369046,0.101865138,193.732449,27.3734344,26.91382258,3.561084057,53.27917715,1.90692624,3.579121041,1.654157817,-120.456573,15.86496374,1.000089228,90.14092899,-0.041790241,0.046913207,3.495395739,2,1,1,0,53293.20059,0,0,0,0,#DIV/0!,-1,RECT-856-20180716-11_54_10,336.6931538,371.01,0.092495744,0.5,1009.169952,8.998068319,46.67196298,1,0.00990722,-1,-,0,371.01,0.092495744,#DIV/0!,0.092495744,#DIV/0!,-,-,-,-,-,-,-,-,1199.984194,1009.169952,0.840986037,0.191972074,2,0.5,0: Broadleaf,1531759951,399.9452581,410.0262903,18.86840645,16.19101613,200.1877419,100.9644516,0.100057723,26.99981613,26.91382258,999.9,9981.651613,0,0.00152894,1199.984194,0.96699529,0.03300501,0,337.4727742,4.99999,5858.724839,11997.44839,46.98374194,49.135,48.06606452,48.625,49.026,1155.543226,39.44096774,0,150.8,336.6931538,-71.17025645,-1229.020514,5846.831923,15,1531758798,11:33:17,7,2.276,0.042,410,17,0.17,0.04,-10.1120478,0.580635261,0.089564926,0,299.0701765,-24.59339076,2.417994788,0,2.690669756,-0.319598676,0.03216766,0,0,2,0/2,100,100,2.276,0.042,2,182.681,481.031,19.9023,30.7338,30.0027,30.6152,30.5247,15.2432,34.0759,0,19.8667,409.956,16.4111,100.19,100.252
S2,2010,1,4,D,161,1531759962,14705.1,20180716 11:52:42,1531759952,0.002726487,8.985179999,399.9500645,301.9781962,30.51929043,40.4207732,0.166109077,3.421611376,0.161755649,0.101478916,193.7294601,27.3763825,26.93080323,3.564639414,53.28266394,1.907253018,3.579500116,1.657386396,-120.2380556,13.06316186,0.823655977,87.37822227,-0.041783248,0.046905356,3.494933655,2,1,1,0,53284.32312,0,0,0,0,#DIV/0!,-1,RECT-857-20180716-11_54_13,336.6766538,369.239,0.088187722,0.5,1009.154477,8.985179999,44.49751708,1,0.0098946,-1,-,0,369.239,0.088187722,#DIV/0!,0.088187722,#DIV/0!,-,-,-,-,-,-,-,-,1199.965806,1009.154477,0.840986028,0.191972056,2,0.5,0: Broadleaf,1531759952,399.9500645,410.0161613,18.87163226,16.19913226,200.1895806,100.9644839,0.100065897,27.00161935,26.93080323,999.9,9979.978065,0,0.00152894,1199.965806,0.966995484,0.033004816,0,336.8010645,4.99999,5849.389677,11997.26452,46.98577419,49.137,48.06606452,48.625,49.028,1155.525806,39.44,0,2.299999952,336.6766538,-11.12007825,42240.58707,8463.870769,15,1531758798,11:33:17,7,2.276,0.042,410,17,0.17,0.04,-10.04837512,0.90442223,0.125647579,0,299.0701765,-24.59339076,2.417994788,0,2.670343415,-0.390844599,0.040244574,0,0,2,0/2,100,100,2.276,0.042,2,182.806,481.081,19.865,30.7378,30.0015,30.6192,30.5287,15.2454,34.0759,0,19.8494,409.801,16.4511,100.188,100.251
S2,2010,1,4,D,162,1531759966,14708.6,20180716 11:52:45,1531759953,0.002716296,8.971757185,399.960129,300.5053564,30.37045954,40.42181831,0.163256051,3.42228023,0.159049644,0.099774929,193.7301141,27.38994442,27.03757419,3.587065885,53.26743681,1.907978089,3.58188455,1.679087796,-119.7886432,-4.541724344,-0.286477093,69.11326947,-0.041793647,0.04691703,3.495620757,2,1,1,0,53295.0354,0,0,0,0,#DIV/0!,-1,RECT-858-20180716-11_54_17,336.3044615,362.976,0.073480171,0.5,1009.157748,8.971757185,37.07654184,1,0.009881267,-1,-,0,362.976,0.073480171,#DIV/0!,0.073480171,#DIV/0!,-,-,-,-,-,-,-,-,1199.969677,1009.157748,0.840986041,0.191972082,2,0.5,0: Broadleaf,1531759953,399.960129,410.0087419,18.87879355,16.21630968,200.1901613,100.9645484,0.100071255,27.01295806,27.03757419,999.9,9982.455484,0,0.00152894,1199.969677,0.966995226,0.033005055,0,335.3664194,4.99999,5828.429032,11997.30323,47.00393548,49.141,48.07012903,48.625,49.03606452,1155.529032,39.44064516,0,2.700000048,336.3044615,13.59056039,58204.06961,11083.67846,15,1531758798,11:33:17,7,2.276,0.042,410,17,0.17,0.04,-9.992951951,1.005487944,0.134587742,0,299.0701765,-24.59339076,2.417994788,0,2.646987073,-0.461442648,0.047558684,0,0,2,0/2,100,100,2.276,0.042,2,182.801,481.152,19.8428,30.7425,30.0008,30.6239,30.5333,15.2424,33.4625,0,19.8494,409.8,16.584,100.187,100.249
S2,2010,1,4,W,79,1532141890,4270.1,20180720 21:58:10,1532141884,0.005297772,10.10281741,399.24452,346.3410735,35.20688525,40.58472147,0.384633758,3.438829969,0.362231644,0.228298714,193.7358234,26.7648565,26.354448,3.445681211,55.95188961,1.998770227,3.572301563,1.446910984,-233.6317608,113.628106,7.10684685,80.83901546,-0.04205125,0.047206212,3.512622544,2,1,1,0,53628.82821,0,0,0,0,#DIV/0!,-1,RECT-2263-20180720-21_59_44,301.6830769,331.418,0.089720302,0.5,1009.190628,10.10281741,45.272444,1,0.011001705,-1,-,0,331.418,0.089720302,#DIV/0!,0.089720302,#DIV/0!,-,-,-,-,-,-,-,-,1200.0092,1009.190628,0.840985742,0.191971485,2,0.5,0: Broadleaf,1532141884,399.24452,411.44908,19.662524,14.4746,200.219,101.4538,0.1999972,26.967348,26.354448,999.9,9995.548,0,0.00152894,1200.0092,0.96700752,0.03299228,0,300.56732,4.99999,4470.35,11997.76,45.125,46.75992,46.11996,46.24496,47.25,1155.5792,39.43,0,118.0999999,301.6830769,-50.57326497,-703.1870086,4485.860769,15,1532140866,21:41:05,2,2.457,0.024,413,15,0.09,0.02,-12.17544878,-0.30652892,0.046484286,1,5.159184634,0.360613589,0.036228432,0,1,2,02-Jan,100,100,2.457,0.024,2,183.446,484.121,22.8155,27.9567,29.9997,27.9913,27.9625,15.3627,25.0916,14.0482,22.829,411.635,14.3426,100.558,100.664,,,,
S2,2010,1,4,W,80,1532141893,4273.1,20180720 21:58:13,1532141884,0.00530019,10.09444355,399.25832,346.2990143,35.20260969,40.5861242,0.383954176,3.438788932,0.361628438,0.227915398,193.735613,26.76600826,26.368492,3.44853812,55.94076097,1.998571794,3.572657504,1.449966326,-233.7383694,111.3375297,6.964214707,78.29898801,-0.04205061,0.047205494,3.512580385,2,1,1,0,53627.74273,0,0,0,0,#DIV/0!,-1,RECT-2264-20180720-21_59_47,301.4546923,330.254,0.087203509,0.5,1009.189308,10.09444355,44.0024245,1,0.010993422,-1,-,0,330.254,0.087203509,#DIV/0!,0.087203509,#DIV/0!,-,-,-,-,-,-,-,-,1200.0076,1009.189308,0.840985764,0.191971528,2,0.5,0: Broadleaf,1532141884,399.25832,411.45584,19.660572,14.470148,200.21428,101.4538,0.19999696,26.969044,26.368492,999.9,9995.396,0,0.00152894,1200.0076,0.96700668,0.032993128,0,300.10228,4.99999,4463.5356,11997.74,45.12748,46.75744,46.11744,46.24496,47.25,1155.5768,39.4308,0,2.5,301.4546923,-4.033598261,37570.2409,6833.367692,15,1532140866,21:41:05,2,2.457,0.024,413,15,0.09,0.02,-12.16659024,-0.061969338,0.057295502,1,5.173767073,0.302579373,0.031369378,0,1,2,02-Jan,100,100,2.457,0.024,2,183.723,484.106,22.829,27.9531,29.9998,27.9877,27.959,15.3677,25.0916,14.0482,22.8431,411.752,14.3237,100.56,100.666,,,,
S2,2010,1,4,W,81,1532141897,4277.1,20180720 21:58:17,1532141886,0.00531352,10.10721204,399.293,345.0369072,35.07435381,40.58969828,0.37478053,3.438320399,0.353474391,0.222734766,193.7333598,26.78477323,26.547264,3.485086079,55.85912902,1.998210679,3.577232073,1.4868754,-234.3262533,82.22200793,5.148889096,46.77800355,-0.042043309,0.047197298,3.51209904,2,1,1,0,53614.92031,0,0,0,0,#DIV/0!,-1,RECT-2265-20180720-21_59_51,301.0589615,325.237,0.074339754,0.5,1009.177236,10.10721204,37.51099356,1,0.011006205,-1,-,0,325.237,0.074339754,#DIV/0!,0.074339754,#DIV/0!,-,-,-,-,-,-,-,-,1199.9932,1009.177236,0.840985796,0.191971591,2,0.5,0: Broadleaf,1532141886,399.293,411.5088,19.656996,14.453488,200.21388,101.45392,0.199999,26.990828,26.547264,999.9,9993.6488,0,0.00152894,1199.9932,0.96700536,0.032994528,0,298.42488,4.99999,4440.7192,11997.588,45.16744,46.75496,46.10988,46.24496,47.25744,1155.5616,39.4316,0,3.5,301.0589615,4.081523145,42184.05075,9177.565385,15,1532140866,21:41:05,2,2.457,0.024,413,15,0.09,0.02,-12.18537073,0.055214634,0.071406231,1,5.197433659,0.286186829,0.02998645,0,1,2,02-Jan,100,100,2.457,0.024,2,183.759,483.983,22.8434,27.9485,29.9996,27.9838,27.9543,15.3634,25.0916,14.0482,22.8431,411.869,14.3828,100.562,100.666,,,,
